show #,airdate,round,category,value,question,answer
5 a,1984-09-14,Jeopardy,ALL NUMBERS,500,State name that's misspelled on the Liberty Bell,Pennsylvania
5 a,1984-09-14,Jeopardy,RELIGION,500,"This southern subtropical wilderness is home to manatees & TV's ""Gentle Ben""",the Everglades
5 a,1984-09-14,Jeopardy,TRIVIA,500,"Apollo II trio; while Collins circled Moon, these 2 landed",Neil Armstrong & Buzz Aldrin
5 a,1984-09-14,Jeopardy,NATIONAL PARKS,200,Coal & diamonds both consist of it,carbon
5 a,1984-09-14,Jeopardy,TRIOS,200,"It carries the motto ""All the news that's fit to print""",The New York Times
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Double Jeopardy,,,,
5 a,1984-09-14,Final Jeopardy,,Final,,
969,1988-11-17,Jeopardy,WORD ORIGINS,100,"The adjective ""ruddy"" comes from the Old English ""rudig"", meaning this color",red
969,1988-11-17,Jeopardy,SINGERS,100,"Country singer Lacy J. Dalton was vice president of the ACM, which is this",the Academy of Country Music
969,1988-11-17,Jeopardy,PHYSICAL SCIENCE,100,"An American, Theodore Maiman, built the first of these light-amplifying devices in 1960",a laser
969,1988-11-17,Jeopardy,AMERICAN LITERATURE,100,An ex-football player who enters the ministry is the subject of this Sinclair Lewis novel,Elmer Gantry
969,1988-11-17,Jeopardy,BOTTOMS UP,100,Legend says bats lived in a shed at its rum distillery & one of them is still on its labels,Bacardi
969,1988-11-17,Jeopardy,IN THE NEWS,100,"Business is no longer ""hopping"" in these clubs, now that the last one in the U.S., in Lansing, Michigan, has closed",Playboy Clubs
969,1988-11-17,Jeopardy,WORD ORIGINS,200,"It's a French word meaning ""Dutch,"" and in English it usually refers to a sauce",hollandaise
969,1988-11-17,Jeopardy,SINGERS,200,"Some stores refused to stock his ""Lovesexy"" album because he was nude on the cover",Prince
969,1988-11-17,Jeopardy,PHYSICAL SCIENCE,200,"When burning, sulfur becomes this compound that's used to keep dried fruit from turning brown",sulfur dioxide
969,1988-11-17,Jeopardy,AMERICAN LITERATURE,200,James M. Cain's first novel; think letters & bells for a clue to its title,The Postman Always Rings Twice
969,1988-11-17,Jeopardy,BOTTOMS UP,200,"Almond-flavored liqueur whose name comes from the Italian for ""bitter,"" not the Italian for ""love""",Amaretto
969,1988-11-17,Jeopardy,IN THE NEWS,200,Forbes magazine said this singer has overtaken Bill Cosby as the highest-paid entertainer in the world,Michael Jackson
969,1988-11-17,Jeopardy,WORD ORIGINS,300,"From the Latin for shield, ""scutum,"" it's a shield bearing a coat of arms",escutcheon
969,1988-11-17,Jeopardy,SINGERS,300,"He made his first tour of the U.S. as a solo performer in 1988, & Wham!, he was a smash",George Michael
969,1988-11-17,Jeopardy,PHYSICAL SCIENCE,300,It's defined as a form of an element with the same atomic number but different atomic weight,Isotope
969,1988-11-17,Jeopardy,AMERICAN LITERATURE,300,"J.P. Marquand, who won a Pulitzer for ""The Late George Apley,"" created this Japanese spy/detective",Mr. Moto
969,1988-11-17,Jeopardy,BOTTOMS UP,300,"The recipe for Tia Maria came from this island & ""has been closely guarded for generations""",Jamaica
969,1988-11-17,Jeopardy,IN THE NEWS,300,This U.N. Secretary General negotiated a cease-fire between Iraq & Iran,Javier Perez de Cuellar
969,1988-11-17,Jeopardy,WORD ORIGINS,400,"An Arabic word for ""poor"" gave us this term for a Muslim or Hindu beggar said to have mystical powers",fakir
969,1988-11-17,Jeopardy,SINGERS,400,"The 1968 song about ""Sittin' On The Dock Of The Bay"" was a posthumous No. 1 hit for him",Otis Redding
969,1988-11-17,Jeopardy,PHYSICAL SCIENCE,400,"Named for an English scientist, it's a division of classical physics",Newtonian
969,1988-11-17,Jeopardy,AMERICAN LITERATURE,400,Among his many books for boys are the Ragged Dick & Tattered Tom series,Horatio Alger
969,1988-11-17,Jeopardy,BOTTOMS UP,400,This hazelnut liqueur was named for the mysterious monk who made it 300 years ago,Frangelico
969,1988-11-17,Jeopardy,IN THE NEWS,400,Canada's maple sugar industry is directly endangered by this pollution,acid rain
969,1988-11-17,Jeopardy,WORD ORIGINS,500,"Named for a town in France, this sheer net fabric is used to make bridal veils & tutus",tulle
969,1988-11-17,Jeopardy,SINGERS,500,"Mrs. Andrew Lloyd Webber, she starred on Broadway in ""Phantom of the Opera""",Sarah Brightman
969,1988-11-17,Jeopardy,PHYSICAL SCIENCE,500,"This era, the age of mammals, represents less than 1 percent of geologic time",the Cenozoic Era
969,1988-11-17,Jeopardy,AMERICAN LITERATURE,500,Richard Henry Dana's 1840 classic based on a voyage he took around Cape Horn,Two Years Before the Mast
969,1988-11-17,Jeopardy,BOTTOMS UP,500,"Called ""the world's oldest whiskey distillery"", it's in County Antrim, Ireland",Bushmills
969,1988-11-17,Jeopardy,IN THE NEWS,500,A sharp decline in Cabbage Patch doll sales contributed to this toy company's filing Chapter 11,Coleco
969,1988-11-17,Double Jeopardy,WORLD HISTORY,200,"According to legend, he was a swineherd before he conquered the Incas",Francisco Pizarro
969,1988-11-17,Double Jeopardy,THEATER,200,"In the female version of this Neil Simon play, the title characters are named Olive & Florence","""The Odd Couple"""
969,1988-11-17,Double Jeopardy,LAKES & RIVERS,200,"The longest river in Europe, it's noted for its boatmen",Volga
969,1988-11-17,Double Jeopardy,PRESIDENTIAL HOMES,200,Rancho del Cielo,Ronald Reagan
969,1988-11-17,Double Jeopardy,MUSICAL EUROPE,200,Some evidence indicates Beethoven moved 79 times during his 35-year stay in this central European capital,Vienna
969,1988-11-17,Double Jeopardy,"""AND"" SO IT GOES",200,"In the Pledge of Allegiance, these four words follow ""with liberty""","""and justice for all"""
969,1988-11-17,Double Jeopardy,WORLD HISTORY,400,"As a result of the Napoleonic Wars, this country lost Norway to Sweden in 1814",Denmark
969,1988-11-17,Double Jeopardy,THEATER,400,"""The Fantasticks"" opens with El Gallo singing this song","""Try To Remember"""
969,1988-11-17,Double Jeopardy,LAKES & RIVERS,400,River that runs from Pittsburgh to Cairo--Illinois that is,Ohio River
969,1988-11-17,Double Jeopardy,PRESIDENTIAL HOMES,400,La Casa Pacifica,Richard Nixon
969,1988-11-17,Double Jeopardy,MUSICAL EUROPE,400,"""Troldhaugen"" is the name of the house this Norwegian built a few miles outside Bergen",Edvard Grieg
969,1988-11-17,Double Jeopardy,"""AND"" SO IT GOES",400,The exit line which usually followed the music heard here:,"""And Away We Go!"""
969,1988-11-17,Double Jeopardy,WORLD HISTORY,600,"""Great"" King of Prussia whose last words were ""I am tired of ruling over slaves""",Frederick the Great (Frederick II)
969,1988-11-17,Double Jeopardy,THEATER,600,"In this play, Audrey II is described as ""a cross between a Venus fly trap and an avocado""",Little Shop of Horrors
969,1988-11-17,Double Jeopardy,LAKES & RIVERS,600,The German-speaking Swiss call it the Genfersee,Lake Geneva
969,1988-11-17,Double Jeopardy,PRESIDENTIAL HOMES,600,The Hermitage,Andrew Jackson
969,1988-11-17,Double Jeopardy,MUSICAL EUROPE,600,"On a 1969 album cover, the Beatles are shown crossing this road outside the recording studio",Abbey Road
969,1988-11-17,Double Jeopardy,"""AND"" SO IT GOES",600,"Title of 1956 French film & its 1988 American remake, both directed by Roger Vadim",And God Created Woman
969,1988-11-17,Double Jeopardy,WORLD HISTORY,800,"He had a wife named Cleopatra, a daughter named Cleopatra, & a famous son, Alexander the Great",Philip of Macedon (Philip II)
969,1988-11-17,Double Jeopardy,THEATER,800,"She adapted the stage version of ""The Member of the Wedding"" from her own novel",Carson McCullers
969,1988-11-17,Double Jeopardy,LAKES & RIVERS,800,"Shreveport, Louisiana, and Hanoi, Vietnam, are both on rivers that have this colorful name",Red River
969,1988-11-17,Double Jeopardy,PRESIDENTIAL HOMES,800,The Elms,Lyndon B. Johnson
969,1988-11-17,Double Jeopardy,MUSICAL EUROPE,800,"For 10 years, his widow, Constanze, lived in Copenhagen with her second husband, Georg Nissen",W.A. Mozart
969,1988-11-17,Double Jeopardy,"""AND"" SO IT GOES",800,Monty Python's Flying Circus borrowed this catch phrase from BBC announcers,"""And now for something completely different"""
969,1988-11-17,Double Jeopardy,WORLD HISTORY,1000,The Cuban missile crisis made this the tensest month of 1962,October
969,1988-11-17,Double Jeopardy,THEATER,1000,"His 1956 play ""Look Back in Anger"" was called ""A landmark in the history of the theatre""",John Osborne
969,1988-11-17,Double Jeopardy,LAKES & RIVERS,1000,"Over 300 rivers flow into this largest freshwater lake in Asia, & only one flows out, the Angara",Lake Baikal
969,1988-11-17,Double Jeopardy,PRESIDENTIAL HOMES,1000,"Hickory Hill, which he later sold to his brother",John F. Kennedy
969,1988-11-17,Double Jeopardy,MUSICAL EUROPE,1000,You'd have to go to this country to visit museums honoring composer Bedrich Smetana,Czechoslovakia
969,1988-11-17,Double Jeopardy,"""AND"" SO IT GOES",1000,Pepys often ended his diary entries with these four words referring to the end of the day's affairs,"""And so to bed"""
969,1988-11-17,Final Jeopardy,GEOGRAPHY,Final,"Now independent, this island has been ruled by Phoenicians, Romans, Arabs, Normans, French & British",Malta
970,1988-11-18,Jeopardy,CORPORATE AMERICA,100,"To promote this park in San Antonio, Southwest Airlines painted a plane to resemble Shamu",Sea World
970,1988-11-18,Jeopardy,WOMEN IN WESTERNS,100,"No more ""Happy Trails"" for her horse Buttermilk: he's stuffed in a museum",Dale Evans
970,1988-11-18,Jeopardy,ART,100,"Term for Spain's Islamic art, it comes from the Muslim group that conquered the country in the eighth century",Moorish
970,1988-11-18,Jeopardy,PATRON SAINTS,100,"The name of this patron of wayfarers comes from Greek for ""one who carries Christ""",St. Christopher
970,1988-11-18,Jeopardy,THE YEAR THAT WAS,100,"An Orwell novel returned to the best-seller list, voters returned Reagan and Bush, ""Jeopardy!"" returned to TV",1984
970,1988-11-18,Jeopardy,ABBREV.,100,One of the two metal alloys abbreviated br.,bronze (or brass)
970,1988-11-18,Jeopardy,CORPORATE AMERICA,200,Nabisco is hounding the bad doggie breath problem by adding this flavor to its Milk-Bones,mint
970,1988-11-18,Jeopardy,WOMEN IN WESTERNS,200,"It was Grace Kelly's first, last, and only Western movie","""High Noon"""
970,1988-11-18,Jeopardy,ART,200,The starting point and center of early Renaissance art was in this Italian city,Florence
970,1988-11-18,Jeopardy,PATRON SAINTS,200,"Patron saint of children, his feast day is December 6, not December 25",St. Nicholas
970,1988-11-18,Jeopardy,THE YEAR THAT WAS,200,"Anwar Sadat was shot, Pope John Paul II was shot, President Reagan was shot",1981
970,1988-11-18,Jeopardy,ABBREV.,200,"A CEO whose company offers an EEO might hire some DAVs, who are these",Disabled American Veterans
970,1988-11-18,Jeopardy,CORPORATE AMERICA,300,"The ""Al"" in Alcoa stands for this",aluminum
970,1988-11-18,Jeopardy,WOMEN IN WESTERNS,300,"In ""The Searchers"", John Wayne was searching for her",Natalie Wood
970,1988-11-18,Jeopardy,ART,300,"Many Rembrandt masterpieces hang in this ""national museum"" in Amsterdam",Rijksmuseum
970,1988-11-18,Jeopardy,PATRON SAINTS,300,"Gospel writer who is the patron saint of Venice, his winged lion is the city's symbol",St. Mark
970,1988-11-18,Jeopardy,THE YEAR THAT WAS,300,"China invaded Vietnam, the Soviets invaded Afghanistan, Iranians invaded the U.S. Embassy",1979
970,1988-11-18,Jeopardy,ABBREV.,300,States whose abbreviations make up the telegram:HI PA.MA OK.AL,"Hawaii, Pennsylvania, Massachusetts, Oklahoma & Alabama"
970,1988-11-18,Jeopardy,CORPORATE AMERICA,400,"Automaker whose ad campaign centers around ""The heartbeat of America""",Chevrolet
970,1988-11-18,Jeopardy,WOMEN IN WESTERNS,400,"She played the mother of the little kid who yelled, ""Come back!  Shane!""",Jean Arthur
970,1988-11-18,Jeopardy,ART,400,John Constable is best known for painting these,Landscapes
970,1988-11-18,Jeopardy,PATRON SAINTS,400,The family of this patron of students once kept him in a castle to keep him from becoming a friar,St. Thomas Aquinas
970,1988-11-18,Jeopardy,THE YEAR THAT WAS,400,"The Bears won the Super Bowl, Elie Wiesel won the Nobel Peace Prize, Democrats won control of the U.S. Senate",1986
970,1988-11-18,Jeopardy,ABBREV.,400,"You gesture a lot but don't need to speak a word in this language, ASL",American Sign Language
970,1988-11-18,Jeopardy,CORPORATE AMERICA,500,"According to USA Today, 4 of the 5 biggest corporate takeovers in U.S. history were in this industry",Oil
970,1988-11-18,Jeopardy,WOMEN IN WESTERNS,500,"She fended off attacking Indians in ""River of No Return"", with a little help from Robert Mitchum",Marilyn Monroe
970,1988-11-18,Jeopardy,ART,500,"With works titled ""White Line"" and ""Blue Segment"", this Russian has been called the first abstract painter",Wassily Kandinsky
970,1988-11-18,Jeopardy,PATRON SAINTS,500,"Called the apostle of organized charity, he's the patron of charitable societies",St. Vincent de Paul
970,1988-11-18,Jeopardy,THE YEAR THAT WAS,500,"Ford sent the Edsel to dealers, Ike sent troops to Little Rock, Russia sent Sputnik to space",1957
970,1988-11-18,Jeopardy,ABBREV.,500,2 of 3 federal workers might know that the BLS is this,Bureau of Labor Statistics
970,1988-11-18,Double Jeopardy,WORLD WAR I,200,"American doughboys called him ""Kaiser Bill""",Kaiser Wilhelm II
970,1988-11-18,Double Jeopardy,LITERATURE,200,"When he saw water snakes in the moonlight and blessed them, the albatross fell from his neck",The Ancient Mariner
970,1988-11-18,Double Jeopardy,ANATOMY,200,These body parts are sometimes called digits,fingers/toes
970,1988-11-18,Double Jeopardy,BROADWAY MUSICALS,200,"In this show, the hero sells his soul to the devil so the Washington Senators can win the Pennant",Damn Yankees
970,1988-11-18,Double Jeopardy,STATE CAPITALS,200,A library in this capital includes a near-complete collection of Kansas newspapers since 1875,Topeka
970,1988-11-18,Double Jeopardy,"""HUGH""S & ""HUGHES""",200,"Robert Hughes hosted the first week of ""20/20""; he took over on the second",Hugh Downs
970,1988-11-18,Double Jeopardy,WORLD WAR I,400,In 1917 the U.S. entered the war and this large country stopped fighting,Russia
970,1988-11-18,Double Jeopardy,LITERATURE,400,"He wrote his 1948 novel ""The Naked and the Dead"" while he was enrolled at the Sorbonne",Norman Mailer
970,1988-11-18,Double Jeopardy,ANATOMY,400,One of the two hormones that regulate blood sugar in the pancreas,(1 of) glucagon & insulin
970,1988-11-18,Double Jeopardy,BROADWAY MUSICALS,400,"""1776"" climaxes with this historical event",the signing of the Declaration of Independence
970,1988-11-18,Double Jeopardy,STATE CAPITALS,400,It's the only one-word capital that has the name of its state contained within it,Indianapolis
970,1988-11-18,Double Jeopardy,"""HUGH""S & ""HUGHES""",400,"This man, whose middle name was Robard, was played by Jason Robards in a 1980 film",Howard Hughes
970,1988-11-18,Double Jeopardy,WORLD WAR I,600,The Allied Gallipoli campaign was beaten back by this country,Turkey
970,1988-11-18,Double Jeopardy,LITERATURE,600,"She received the Pulitzer prize for her ""Collected Stories"", not for ""Ship of Fools""",Katherine Anne Porter
970,1988-11-18,Double Jeopardy,ANATOMY,600,Otitis media is a term for infection of the middle part of this,the ear
970,1988-11-18,Double Jeopardy,BROADWAY MUSICALS,600,"Florenz Ziegfeld was the original producer of this 1927 musical, which featured the following:""Fish gotta swim, birds gotta fly...""",Show Boat
970,1988-11-18,Double Jeopardy,STATE CAPITALS,600,The capitals of both North and South Dakota are on this river,Missouri
970,1988-11-18,Double Jeopardy,"""HUGH""S & ""HUGHES""",600,"1960 Spingarn Medal winner, among this poet's works on his life in Harlem was ""The Weary Blues""",Langston Hughes
970,1988-11-18,Double Jeopardy,WORLD WAR I,800,"The U.S. declared war on Germany April 6, 1917, and on this country the following December 7",Austria-Hungary
970,1988-11-18,Double Jeopardy,LITERATURE,800,"The young narrator of ""Treasure Island""",Jim Hawkins
970,1988-11-18,Double Jeopardy,ANATOMY,800,Proper name for your shoulder blade,the scapula
970,1988-11-18,Double Jeopardy,BROADWAY MUSICALS,800,"In April 1988, Phylicia Rashad took over Bernadette Peters' role as the witch in this Stephen Sondheim musical",Into the Woods
970,1988-11-18,Double Jeopardy,STATE CAPITALS,800,One of two Confederate state capitals that Union troops did not capture during the Civil War,Tallahassee (or Austin)
970,1988-11-18,Double Jeopardy,"""HUGH""S & ""HUGHES""",800,"He attended Rugby from 1834-42 and later set ""Tom Brown's School Days"" there",Thomas Hughes
970,1988-11-18,Double Jeopardy,WORLD WAR I,1000,A secret message from this German foreign secretary advocating a German-Mexican alliance angered the U.S.,Arthur (or Alfred) Zimmerman
970,1988-11-18,Double Jeopardy,LITERATURE,1000,A well-known Ambrose Bierce short story is about an incident at this bridge in Northern Alabama,Owl Creek Bridge
970,1988-11-18,Double Jeopardy,ANATOMY,1000,The connective tissue sac enclosing the heart,the pericardium
970,1988-11-18,Double Jeopardy,BROADWAY MUSICALS,1000,Bonnie Franklin sang the title song in this 1970 musical starring Lauren Bacall,Applause
970,1988-11-18,Double Jeopardy,STATE CAPITALS,1000,"It replaced Guthrie in 1910, but it wasn't until 1923 that the post office officially recognized its name",Oklahoma City
970,1988-11-18,Double Jeopardy,"""HUGH""S & ""HUGHES""",1000,"He became king of France in 987, beginning a dynasty of 14 kings",Hugh Capet
